,time,ID,Sec,X,Y,Contact_count,Vertex,Speed,Sit,exit,STUCK,Chair,group,groupedP,totalP,Contact_sec,Contact_IDs,Contact_Pop
881,104,9,79,17.325588661958275,2.9204266984954153,0,"[17.325588661958275, 2.9204266984954153]",1.1205369127367382,0,,,[],1.0,2.0,9.0,0.0,[],0
882,105,0,105,0.4616203401964203,0.7916984269743244,0,"[0.4616203401964203, 0.7916984269743244]",0.8954973826869429,0,,,[],1.0,2.0,9.0,0.0,[],0
883,105,1,104,16.013478371874037,6.420502273743429,0,"[16.013478371874037, 6.420502273743429]",1.3807643273681198,0,,,[],0.0,0.0,9.0,0.0,[],0
885,105,4,95,23.151124137742308,0.09747106705526254,0,"[23.151124137742308, 0.09747106705526254]",0.8222941230979979,0,,,[],1.0,2.0,9.0,0.0,[],0
886,105,5,92,27.541373156448834,5.535183653066104,0,"[27.541373156448834, 5.535183653066104]",0.8863752481006303,0,,,[],0.0,0.0,9.0,0.0,[],0
887,105,6,89,28.9864368535561,27.535079158862782,0,"[28.9864368535561, 27.535079158862782]",0.90317080199887,0,,,[],1.0,2.0,9.0,0.0,[],0
888,105,7,86,23.11233966189961,18.43995533758981,0,"[23.11233966189961, 18.43995533758981]",1.2145644296275726,0,,,[],0.0,0.0,9.0,0.0,[],0
889,105,8,83,8.547682723249892,13.960936628407763,0,"[8.547682723249892, 13.960936628407763]",1.4860417086337878,0,,,[],0.0,0.0,9.0,0.0,[],0
890,105,9,80,17.325588661958275,2.9204266984954153,0,"[17.325588661958275, 2.9204266984954153]",1.1205369127367382,0,,,[],1.0,2.0,9.0,0.0,[],0
891,106,0,106,0.4616203401964203,0.7916984269743244,0,"[0.4616203401964203, 0.7916984269743244]",0.8954973826869429,0,,,[],1.0,2.0,9.0,0.0,[],0
892,106,1,105,16.013478371874037,6.420502273743429,0,"[16.013478371874037, 6.420502273743429]",1.3807643273681198,0,,,[],0.0,0.0,9.0,0.0,[],0
894,106,4,96,23.151124137742308,0.09747106705526254,0,"[23.151124137742308, 0.09747106705526254]",0.8222941230979979,0,,,[],1.0,2.0,9.0,0.0,[],0
895,106,5,93,27.541373156448834,5.535183653066104,0,"[27.541373156448834, 5.535183653066104]",0.8863752481006303,0,,,[],0.0,0.0,9.0,0.0,[],0
896,106,6,90,28.9864368535561,27.535079158862782,0,"[28.9864368535561, 27.535079158862782]",0.90317080199887,0,,,[],1.0,2.0,9.0,0.0,[],0
897,106,7,87,23.11233966189961,18.43995533758981,0,"[23.11233966189961, 18.43995533758981]",1.2145644296275726,0,,,[],0.0,0.0,9.0,0.0,[],0
898,106,8,84,8.547682723249892,13.960936628407763,0,"[8.547682723249892, 13.960936628407763]",1.4860417086337878,0,,,[],0.0,0.0,9.0,0.0,[],0
899,106,9,81,17.325588661958275,2.9204266984954153,0,"[17.325588661958275, 2.9204266984954153]",1.1205369127367382,0,,,[],1.0,2.0,9.0,0.0,[],0
900,107,0,107,0.4616203401964203,0.7916984269743244,0,"[0.4616203401964203, 0.7916984269743244]",0.8954973826869429,0,,,[],1.0,2.0,9.0,0.0,[],0
901,107,1,106,16.013478371874037,6.420502273743429,0,"[16.013478371874037, 6.420502273743429]",1.3807643273681198,0,,,[],0.0,0.0,9.0,0.0,[],0
903,107,4,97,23.151124137742308,0.09747106705526254,0,"[23.151124137742308, 0.09747106705526254]",0.8222941230979979,0,,,[],1.0,2.0,9.0,0.0,[],0
904,107,5,94,27.541373156448834,5.535183653066104,0,"[27.541373156448834, 5.535183653066104]",0.8863752481006303,0,,,[],0.0,0.0,9.0,0.0,[],0
905,107,6,91,28.9864368535561,27.535079158862782,0,"[28.9864368535561, 27.535079158862782]",0.90317080199887,0,,,[],1.0,2.0,9.0,0.0,[],0
906,107,7,88,23.11233966189961,18.43995533758981,0,"[23.11233966189961, 18.43995533758981]",1.2145644296275726,0,,,[],0.0,0.0,9.0,0.0,[],0
907,107,8,85,8.547682723249892,13.960936628407763,0,"[8.547682723249892, 13.960936628407763]",1.4860417086337878,0,,,[],0.0,0.0,9.0,0.0,[],0
908,107,9,82,17.325588661958275,2.9204266984954153,0,"[17.325588661958275, 2.9204266984954153]",1.1205369127367382,0,,,[],1.0,2.0,9.0,0.0,[],0
909,108,0,108,0.4616203401964203,0.7916984269743244,0,"[0.4616203401964203, 0.7916984269743244]",0.8954973826869429,0,,,[],1.0,2.0,9.0,0.0,[],0
910,108,1,107,16.013478371874037,6.420502273743429,0,"[16.013478371874037, 6.420502273743429]",1.3807643273681198,0,,,[],0.0,0.0,9.0,0.0,[],0
912,108,4,98,23.151124137742308,0.09747106705526254,0,"[23.151124137742308, 0.09747106705526254]",0.8222941230979979,0,,,[],1.0,2.0,9.0,0.0,[],0
913,108,5,95,27.541373156448834,5.535183653066104,0,"[27.541373156448834, 5.535183653066104]",0.8863752481006303,0,,,[],0.0,0.0,9.0,0.0,[],0
914,108,6,92,28.9864368535561,27.535079158862782,0,"[28.9864368535561, 27.535079158862782]",0.90317080199887,0,,,[],1.0,2.0,9.0,0.0,[],0
915,108,7,89,23.11233966189961,18.43995533758981,0,"[23.11233966189961, 18.43995533758981]",1.2145644296275726,0,,,[],0.0,0.0,9.0,0.0,[],0
916,108,8,86,8.547682723249892,13.960936628407763,0,"[8.547682723249892, 13.960936628407763]",1.4860417086337878,0,,,[],0.0,0.0,9.0,0.0,[],0
917,108,9,83,17.325588661958275,2.9204266984954153,0,"[17.325588661958275, 2.9204266984954153]",1.1205369127367382,0,,,[],1.0,2.0,9.0,0.0,[],0
918,109,0,109,0.4616203401964203,0.7916984269743244,0,"[0.4616203401964203, 0.7916984269743244]",0.8954973826869429,0,,,[],1.0,2.0,9.0,0.0,[],0
919,109,1,108,16.013478371874037,6.420502273743429,0,"[16.013478371874037, 6.420502273743429]",1.3807643273681198,0,,,[],0.0,0.0,9.0,0.0,[],0
921,109,4,99,23.151124137742308,0.09747106705526254,0,"[23.151124137742308, 0.09747106705526254]",0.8222941230979979,0,,,[],1.0,2.0,9.0,0.0,[],0
922,109,5,96,27.541373156448834,5.535183653066104,0,"[27.541373156448834, 5.535183653066104]",0.8863752481006303,0,,,[],0.0,0.0,9.0,0.0,[],0
923,109,6,93,28.9864368535561,27.535079158862782,0,"[28.9864368535561, 27.535079158862782]",0.90317080199887,0,,,[],1.0,2.0,9.0,0.0,[],0
924,109,7,90,23.11233966189961,18.43995533758981,0,"[23.11233966189961, 18.43995533758981]",1.2145644296275726,0,,,[],0.0,0.0,9.0,0.0,[],0
925,109,8,87,8.547682723249892,13.960936628407763,0,"[8.547682723249892, 13.960936628407763]",1.4860417086337878,0,,,[],0.0,0.0,9.0,0.0,[],0
926,109,9,84,17.325588661958275,2.9204266984954153,0,"[17.325588661958275, 2.9204266984954153]",1.1205369127367382,0,,,[],1.0,2.0,9.0,0.0,[],0
927,110,0,110,0.4616203401964203,0.7916984269743244,0,"[0.4616203401964203, 0.7916984269743244]",0.8954973826869429,0,,,[],1.0,2.0,9.0,0.0,[],0
928,110,1,109,16.013478371874037,6.420502273743429,0,"[16.013478371874037, 6.420502273743429]",1.3807643273681198,0,,,[],0.0,0.0,9.0,0.0,[],0
930,110,4,100,23.151124137742308,0.09747106705526254,0,"[23.151124137742308, 0.09747106705526254]",0.8222941230979979,0,,,[],1.0,2.0,9.0,0.0,[],0
931,110,5,97,27.541373156448834,5.535183653066104,0,"[27.541373156448834, 5.535183653066104]",0.8863752481006303,0,,,[],0.0,0.0,9.0,0.0,[],0
932,110,6,94,28.9864368535561,27.535079158862782,0,"[28.9864368535561, 27.535079158862782]",0.90317080199887,0,,,[],1.0,2.0,9.0,0.0,[],0
933,110,7,91,23.11233966189961,18.43995533758981,0,"[23.11233966189961, 18.43995533758981]",1.2145644296275726,0,,,[],0.0,0.0,9.0,0.0,[],0
934,110,8,88,8.547682723249892,13.960936628407763,0,"[8.547682723249892, 13.960936628407763]",1.4860417086337878,0,,,[],0.0,0.0,9.0,0.0,[],0
935,110,9,85,17.325588661958275,2.9204266984954153,0,"[17.325588661958275, 2.9204266984954153]",1.1205369127367382,0,,,[],1.0,2.0,9.0,0.0,[],0
936,111,0,111,0.4616203401964203,0.7916984269743244,0,"[0.4616203401964203, 0.7916984269743244]",0.8954973826869429,0,,,[],1.0,2.0,9.0,0.0,[],0
937,111,1,110,16.013478371874037,6.420502273743429,0,"[16.013478371874037, 6.420502273743429]",1.3807643273681198,0,,,[],0.0,0.0,9.0,0.0,[],0
939,111,4,101,23.151124137742308,0.09747106705526254,0,"[23.151124137742308, 0.09747106705526254]",0.8222941230979979,0,,,[],1.0,2.0,9.0,0.0,[],0
940,111,5,98,27.541373156448834,5.535183653066104,0,"[27.541373156448834, 5.535183653066104]",0.8863752481006303,0,,,[],0.0,0.0,9.0,0.0,[],0
941,111,6,95,28.9864368535561,27.535079158862782,0,"[28.9864368535561, 27.535079158862782]",0.90317080199887,0,,,[],1.0,2.0,9.0,0.0,[],0
942,111,7,92,23.11233966189961,18.43995533758981,0,"[23.11233966189961, 18.43995533758981]",1.2145644296275726,0,,,[],0.0,0.0,9.0,0.0,[],0
943,111,8,89,8.547682723249892,13.960936628407763,0,"[8.547682723249892, 13.960936628407763]",1.4860417086337878,0,,,[],0.0,0.0,9.0,0.0,[],0
944,111,9,86,17.325588661958275,2.9204266984954153,0,"[17.325588661958275, 2.9204266984954153]",1.1205369127367382,0,,,[],1.0,2.0,9.0,0.0,[],0
945,112,0,112,0.4616203401964203,0.7916984269743244,0,"[0.4616203401964203, 0.7916984269743244]",0.8954973826869429,0,,,[],1.0,2.0,9.0,0.0,[],0
946,112,1,111,16.013478371874037,6.420502273743429,0,"[16.013478371874037, 6.420502273743429]",1.3807643273681198,0,,,[],0.0,0.0,9.0,0.0,[],0
948,112,4,102,23.151124137742308,0.09747106705526254,0,"[23.151124137742308, 0.09747106705526254]",0.8222941230979979,0,,,[],1.0,2.0,9.0,0.0,[],0
949,112,5,99,27.541373156448834,5.535183653066104,0,"[27.541373156448834, 5.535183653066104]",0.8863752481006303,0,,,[],0.0,0.0,9.0,0.0,[],0
950,112,6,96,28.9864368535561,27.535079158862782,0,"[28.9864368535561, 27.535079158862782]",0.90317080199887,0,,,[],1.0,2.0,9.0,0.0,[],0
951,112,7,93,23.11233966189961,18.43995533758981,0,"[23.11233966189961, 18.43995533758981]",1.2145644296275726,0,,,[],0.0,0.0,9.0,0.0,[],0
952,112,8,90,8.547682723249892,13.960936628407763,0,"[8.547682723249892, 13.960936628407763]",1.4860417086337878,0,,,[],0.0,0.0,9.0,0.0,[],0
953,112,9,87,17.325588661958275,2.9204266984954153,0,"[17.325588661958275, 2.9204266984954153]",1.1205369127367382,0,,,[],1.0,2.0,9.0,0.0,[],0
954,113,0,113,0.4616203401964203,0.7916984269743244,0,"[0.4616203401964203, 0.7916984269743244]",0.8954973826869429,0,,,[],1.0,2.0,9.0,0.0,[],0
955,113,1,112,16.013478371874037,6.420502273743429,0,"[16.013478371874037, 6.420502273743429]",1.3807643273681198,0,,,[],0.0,0.0,9.0,0.0,[],0
957,113,4,103,23.151124137742308,0.09747106705526254,0,"[23.151124137742308, 0.09747106705526254]",0.8222941230979979,0,,,[],1.0,2.0,9.0,0.0,[],0
958,113,5,100,27.541373156448834,5.535183653066104,0,"[27.541373156448834, 5.535183653066104]",0.8863752481006303,0,,,[],0.0,0.0,9.0,0.0,[],0
959,113,6,97,28.9864368535561,27.535079158862782,0,"[28.9864368535561, 27.535079158862782]",0.90317080199887,0,,,[],1.0,2.0,9.0,0.0,[],0
960,113,7,94,23.11233966189961,18.43995533758981,0,"[23.11233966189961, 18.43995533758981]",1.2145644296275726,0,,,[],0.0,0.0,9.0,0.0,[],0
961,113,8,91,8.547682723249892,13.960936628407763,0,"[8.547682723249892, 13.960936628407763]",1.4860417086337878,0,,,[],0.0,0.0,9.0,0.0,[],0
962,113,9,88,17.325588661958275,2.9204266984954153,0,"[17.325588661958275, 2.9204266984954153]",1.1205369127367382,0,,,[],1.0,2.0,9.0,0.0,[],0
963,114,0,114,0.4616203401964203,0.7916984269743244,0,"[0.4616203401964203, 0.7916984269743244]",0.8954973826869429,0,,,[],1.0,2.0,9.0,0.0,[],0
964,114,1,113,16.013478371874037,6.420502273743429,0,"[16.013478371874037, 6.420502273743429]",1.3807643273681198,0,,,[],0.0,0.0,9.0,0.0,[],0
966,114,4,104,23.151124137742308,0.09747106705526254,0,"[23.151124137742308, 0.09747106705526254]",0.8222941230979979,0,,,[],1.0,2.0,9.0,0.0,[],0
967,114,5,101,27.541373156448834,5.535183653066104,0,"[27.541373156448834, 5.535183653066104]",0.8863752481006303,0,,,[],0.0,0.0,9.0,0.0,[],0
968,114,6,98,28.9864368535561,27.535079158862782,0,"[28.9864368535561, 27.535079158862782]",0.90317080199887,0,,,[],1.0,2.0,9.0,0.0,[],0
969,114,7,95,23.11233966189961,18.43995533758981,0,"[23.11233966189961, 18.43995533758981]",1.2145644296275726,0,,,[],0.0,0.0,9.0,0.0,[],0
970,114,8,92,8.547682723249892,13.960936628407763,0,"[8.547682723249892, 13.960936628407763]",1.4860417086337878,0,,,[],0.0,0.0,9.0,0.0,[],0
971,114,9,89,17.325588661958275,2.9204266984954153,0,"[17.325588661958275, 2.9204266984954153]",1.1205369127367382,0,,,[],1.0,2.0,9.0,0.0,[],0
972,115,0,115,0.4616203401964203,0.7916984269743244,0,"[0.4616203401964203, 0.7916984269743244]",0.8954973826869429,0,,,[],1.0,2.0,9.0,0.0,[],0
973,115,1,114,16.013478371874037,6.420502273743429,0,"[16.013478371874037, 6.420502273743429]",1.3807643273681198,0,,,[],0.0,0.0,9.0,0.0,[],0
975,115,4,105,23.151124137742308,0.09747106705526254,0,"[23.151124137742308, 0.09747106705526254]",0.8222941230979979,0,,,[],1.0,2.0,9.0,0.0,[],0
976,115,5,102,27.541373156448834,5.535183653066104,0,"[27.541373156448834, 5.535183653066104]",0.8863752481006303,0,,,[],0.0,0.0,9.0,0.0,[],0
